date,home_team,away_team,home_score,away_score,H_rank,A_rank,Rank_diff,Rank_value,H_xG,A_xG,H_attack,H_defence,A_attack,A_defence
6/5/2012,Armenia,Kazakhstan,3,0,90,124,-34,-0.17,1.773755621,0.7355702514,0.8676542142,1.204637329,0.5262293787,1.334468059
6/5/2012,Austria,Romania,0,0,23,43,-20,-0.1,1.906452353,0.854591252,0.962694576,0.983937305,0.7485111374,1.292702265
6/5/2012,France,Estonia,4,0,2,116,-114,-0.57,2.187346517,1.014805302,1.145811512,0.8167527946,1.070777777,1.246136125
6/5/2012,Sweden,Serbia,2,1,18,25,-7,-0.035,2.867175953,0.6068355253,1.120275453,0.8748117984,0.5978106067,1.670669732
6/5/2012,Turkey,Ukraine,2,0,29,24,5,0.025,3.083082671,0.533645629,1.178714628,0.7577715292,0.6069066877,1.707409037
6/7/2012,Belarus,Lithuania,1,1,89,134,-45,-0.225,3.41031654,0.8422216752,1.432470442,1.01740456,0.7134113013,1.554068296
6/8/2012,Poland,Greece,1,1,21,51,-30,-0.15,2.283314742,0.6672655217,1.165033871,0.9362351086,0.6142158405,1.279346861
6/8/2012,Russia,Czech Republic,4,1,38,40,-2,-0.01,2.098560537,0.8917237306,1.233798463,0.8284500583,0.9276224316,1.110294928
6/9/2012,Germany,Portugal,1,0,12,5,7,0.035,1.711936928,0.8454191039,0.8859039624,0.9712366222,0.7501606133,1.26142721
6/9/2012,Netherlands,Denmark,0,1,16,10,6,0.03,2.643286078,1.10254988,1.074278051,0.9956188169,0.954360379,1.606159034
6/10/2012,Republic of Ireland,Croatia,1,3,47,14,33,0.165,2.418930974,1.303232717,0.9515522529,1.382026634,0.812667351,1.65940316
6/10/2012,Spain,Italy,1,1,6,7,-1,-0.005,1.801475305,1.005645166,1.008255075,1.108192719,0.7820539764,1.166323364
6/11/2012,France,England,1,1,2,4,-2,-0.01,1.872294611,0.8955683693,1.145811512,0.8167527946,0.9449642266,1.066650361
6/11/2012,Ukraine,Sweden,2,1,24,18,6,0.03,2.872637126,0.7048594886,1.102031616,0.7756213589,0.7831772096,1.70156206
6/12/2012,Greece,Czech Republic,1,2,51,40,11,0.055,1.461545638,0.9963352043,0.8592807927,0.9256386588,0.9276224316,1.110294928
6/12/2012,Poland,Russia,1,1,21,38,-17,-0.085,2.332283165,0.7740406904,1.165033871,0.9362351086,0.7125020516,1.306783989
6/13/2012,Denmark,Portugal,2,3,10,5,5,0.025,1.777233478,1.033217169,0.9196940347,1.186983294,0.7501606133,1.26142721
6/13/2012,Netherlands,Germany,1,2,16,12,4,0.02,2.658100726,0.5207748309,1.074278051,0.9956188169,0.450779483,1.615160966
6/14/2012,Italy,Croatia,1,1,7,14,-7,-0.035,2.069414757,1.165139192,0.8140605479,1.235583925,0.812667351,1.65940316
6/14/2012,Spain,Republic of Ireland,4,0,6,47,-41,-0.205,1.723106761,0.7717362246,1.008255075,1.108192719,0.6001514287,1.115585469
6/15/2012,Sweden,England,2,3,18,4,14,0.07,1.830567829,0.9592299909,1.120275453,0.8748117984,0.9449642266,1.066650361
6/15/2012,Ukraine,France,0,2,24,2,22,0.11,2.061597748,0.6944284592,1.102031616,0.7756213589,0.7715871769,1.22115546
6/16/2012,Greece,Russia,1,0,51,38,13,0.065,1.72019559,0.7652799814,0.8592807927,0.9256386588,0.7125020516,1.306783989
6/16/2012,Poland,Czech Republic,0,1,21,40,-19,-0.095,1.981599247,1.007740968,1.165033871,0.9362351086,0.9276224316,1.110294928
6/17/2012,Denmark,Germany,1,2,10,12,-2,-0.01,2.275611402,0.6208711746,0.9196940347,1.186983294,0.450779483,1.615160966
6/17/2012,Portugal,Netherlands,2,1,5,16,-11,-0.055,2.429973392,0.7840223507,1.05848209,1.100283659,0.6140885946,1.49857707
6/18/2012,Croatia,Spain,0,1,14,6,8,0.04,2.103413005,0.5177752158,1.081044601,0.7341272121,0.6078230794,1.270112006
6/18/2012,Italy,Republic of Ireland,2,0,7,47,-40,-0.2,1.391228539,0.8604504047,0.8140605479,1.235583925,0.6001514287,1.115585469
6/19/2012,Sweden,France,2,0,18,2,16,0.08,2.095726943,0.783235534,1.120275453,0.8748117984,0.7715871769,1.22115546
6/19/2012,Ukraine,England,0,1,24,4,20,0.1,1.800756786,0.8504678039,1.102031616,0.7756213589,0.9449642266,1.066650361
6/21/2012,Czech Republic,Portugal,0,1,40,5,35,0.175,1.961786177,0.5604915212,1.015197534,0.6439053593,0.7501606133,1.26142721
6/22/2012,Germany,Greece,4,2,12,51,-39,-0.195,1.736256455,0.6922115028,0.8859039624,0.9712366222,0.6142158405,1.279346861
6/23/2012,Spain,France,2,0,6,2,4,0.02,1.886167656,0.9921858822,1.008255075,1.108192719,0.7715871769,1.22115546
6/24/2012,England,Italy,0,0,4,7,-3,-0.015,1.381172404,0.8849558154,0.773018693,0.9751964454,0.7820539764,1.166323364
6/27/2012,Portugal,Spain,0,0,5,6,-1,-0.005,2.059512614,0.7760230099,1.05848209,1.100283659,0.6078230794,1.270112006
6/28/2012,Germany,Italy,1,2,12,7,5,0.025,1.582867422,0.8813624178,0.8859039624,0.9712366222,0.7820539764,1.166323364
7/1/2012,Spain,Italy,4,0,6,7,-1,-0.005,1.801475305,1.005645166,1.008255075,1.108192719,0.7820539764,1.166323364
8/14/2012,Liechtenstein,Andorra,1,0,186,158,28,0.14,1.285180624,1.318900675,0.853624061,1.215361104,0.9352204785,0.9827851834
8/14/2012,San Marino,Malta,2,3,210,175,35,0.175,2.162859713,0.9163215741,1.005184577,1.033612018,0.7640074827,1.40457073
8/15/2012,Albania,Moldova,0,0,66,177,-111,-0.555,1.897535787,1.093856527,0.8079521246,1.298821991,0.7258016976,1.53308215
8/15/2012,Armenia,Belarus,1,2,90,89,1,0.005,1.67389083,1.13776033,0.8676542142,1.204637329,0.8139574843,1.259335739
8/15/2012,Austria,Turkey,2,0,23,29,-6,-0.03,2.202507256,0.7343404203,0.962694576,0.983937305,0.6431869996,1.493447299
8/15/2012,Belgium,Netherlands,4,2,1,16,-15,-0.075,2.069096993,0.6137380874,0.9012864573,0.861309614,0.6140885946,1.49857707
8/15/2012,Bulgaria,Cyprus,1,0,71,97,-26,-0.13,2.000117371,0.9420158572,1.106211573,1.140028804,0.7121141899,1.180261832
8/15/2012,Croatia,Switzerland,2,4,14,13,1,0.005,1.443621042,0.5371028899,1.081044601,0.7341272121,0.6305120881,0.8717072744
8/15/2012,Denmark,Slovakia,1,3,10,36,-26,-0.13,1.451000715,1.075370439,0.9196940347,1.186983294,0.7807657213,1.029876944
8/15/2012,England,Italy,2,1,4,7,-3,-0.015,1.381172404,0.8849558154,0.773018693,0.9751964454,0.7820539764,1.166323364
8/15/2012,Estonia,Poland,1,0,116,21,95,0.475,1.773069556,0.7984827616,0.9779207017,0.9193365539,0.7485111374,1.18354074
8/15/2012,Hungary,Israel,1,1,37,85,-48,-0.24,1.764560099,0.933488928,1.08327287,0.9714572575,0.8281189536,1.063309433
8/15/2012,Iceland,Faroe Islands,2,0,52,113,-61,-0.305,2.062739707,1.104347894,1.084512069,0.9140319044,1.0412423,1.241569736
8/15/2012,Luxembourg,Georgia,1,2,96,91,5,0.025,2.319038535,0.6731055423,1.114546623,0.9623450194,0.6027810827,1.358222135
8/15/2012,North Macedonia,Lithuania,1,0,62,134,-72,-0.36,2.460608136,0.8574655064,1.033554623,1.035819122,0.7134113013,1.554068296
8/15/2012,Montenegro,Latvia,2,0,64,138,-74,-0.37,3.629534017,0.4412298893,1.427937308,0.6386564761,0.5953945495,1.659215551
8/15/2012,Northern Ireland,Finland,3,3,48,54,-6,-0.03,2.431975846,0.5322044581,1.501932008,0.514625631,0.8912393358,1.056988016
8/15/2012,Norway,Greece,2,3,42,51,-9,-0.045,1.519708999,0.7165851472,0.775413229,1.005435095,0.6142158405,1.279346861
8/15/2012,Serbia,Republic of Ireland,0,0,25,47,-22,-0.11,2.155647745,0.4442126629,1.261351198,0.6378775844,0.6001514287,1.115585469
8/15/2012,Slovenia,Romania,4,3,63,43,20,0.1,2.305319039,0.5800961315,1.164108891,0.6678961702,0.7485111374,1.292702265
8/15/2012,Ukraine,Czech Republic,0,0,24,40,-16,-0.08,1.874439084,0.8348601884,1.102031616,0.7756213589,0.9276224316,1.110294928
8/15/2012,Wales,Bosnia and Herzegovina,0,2,17,55,-38,-0.19,1.965168594,1.646731685,1.275871257,1.221538352,1.161777565,1.005435095
9/7/2012,Albania,Cyprus,3,1,66,97,-31,-0.155,1.460840872,1.073228069,0.8079521246,1.298821991,0.7121141899,1.180261832
9/7/2012,Andorra,Hungary,0,5,158,37,121,0.605,1.765724626,0.711176906,0.7978316387,0.9314790788,0.6579786335,1.444683785
9/7/2012,Azerbaijan,Israel,1,1,110,85,25,0.125,1.850785308,0.7432414554,1.136206987,0.7734717406,0.8281189536,1.063309433
9/7/2012,Bulgaria,Italy,2,2,71,7,64,0.32,1.976496703,1.034535272,1.106211573,1.140028804,0.7820539764,1.166323364
9/7/2012,Croatia,North Macedonia,1,0,14,62,-48,-0.24,2.826447882,0.5306236171,1.081044601,0.7341272121,0.6229059853,1.706704951
9/7/2012,Estonia,Romania,0,2,116,43,73,0.365,1.936605097,0.7984827616,0.9779207017,0.9193365539,0.7485111374,1.292702265
9/7/2012,Finland,France,0,1,54,2,52,0.26,1.800741019,1.042914536,0.9625900775,1.16485259,0.7715871769,1.22115546
9/7/2012,Georgia,Belarus,1,0,91,89,2,0.01,2.406122149,1.038090705,1.247203214,1.099109172,0.8139574843,1.259335739
9/7/2012,Germany,Faroe Islands,3,0,12,113,-101,-0.505,1.684987499,1.173463544,0.8859039624,0.9712366222,1.0412423,1.241569736
9/7/2012,Iceland,Norway,2,0,52,42,10,0.05,1.643911717,0.7823315335,1.084512069,0.9140319044,0.7376268745,0.9894758076
9/7/2012,Kazakhstan,Republic of Ireland,1,2,124,47,77,0.385,1.359468873,0.850214524,0.7954767637,1.220885472,0.6001514287,1.115585469
9/7/2012,Latvia,Greece,1,2,138,51,87,0.435,1.348045325,0.5638090694,0.6878239051,0.791076158,0.6142158405,1.279346861
9/7/2012,Liechtenstein,Bosnia and Herzegovina,1,8,186,55,131,0.655,1.314799739,1.638404258,0.853624061,1.215361104,1.161777565,1.005435095
9/7/2012,Lithuania,Slovakia,1,1,134,36,98,0.49,1.892294223,0.892485044,1.199401,0.9851161975,0.7807657213,1.029876944
9/7/2012,Luxembourg,Portugal,1,2,96,5,91,0.455,2.153770162,0.8376793516,1.114546623,0.9623450194,0.7501606133,1.26142721
9/7/2012,Malta,Armenia,0,1,175,90,85,0.425,1.287847517,1.707835331,0.6151114557,1.625085112,0.9056849121,1.366695324
9/7/2012,Moldova,England,0,5,177,4,173,0.865,1.739825255,1.035260808,1.064742587,0.9441514319,0.9449642266,1.066650361
9/7/2012,Montenegro,Poland,2,2,64,21,43,0.215,2.588995369,0.5547002179,1.427937308,0.6386564761,0.7485111374,1.18354074
9/7/2012,Netherlands,Turkey,2,0,16,29,-13,-0.065,2.457794259,0.7430586652,1.074278051,0.9956188169,0.6431869996,1.493447299
9/7/2012,Russia,Northern Ireland,2,0,38,48,-10,-0.05,2.986288978,0.8326565605,1.233798463,0.8284500583,0.866177356,1.579969435
9/7/2012,Slovenia,Switzerland,0,2,63,13,50,0.25,1.554544639,0.4886468683,1.164108891,0.6678961702,0.6305120881,0.8717072744
9/7/2012,Wales,Belgium,0,2,17,1,16,0.08,2.663320595,1.034147111,1.275871257,1.221538352,0.729596038,1.362629142
9/8/2012,Denmark,Czech Republic,0,0,10,40,-30,-0.15,1.564302165,1.277640288,0.9196940347,1.186983294,0.9276224316,1.110294928
9/8/2012,Scotland,Serbia,0,0,44,25,19,0.095,2.645227075,0.6351737696,1.033554623,0.9156641042,0.5978106067,1.670669732
9/11/2012,Austria,Germany,1,2,23,12,11,0.055,2.382008224,0.5146646236,0.962694576,0.983937305,0.450779483,1.615160966
9/11/2012,Belgium,Croatia,1,1,1,14,-13,-0.065,2.291150824,0.8122034997,0.9012864573,0.861309614,0.812667351,1.65940316
9/11/2012,Bosnia and Herzegovina,Latvia,4,1,55,138,-83,-0.415,2.179178338,0.7806284093,0.857335965,1.129917535,0.5953945495,1.659215551
9/11/2012,Bulgaria,Armenia,1,0,71,90,-19,-0.095,2.316054779,1.198079691,1.106211573,1.140028804,0.9056849121,1.366695324
9/11/2012,Cyprus,Iceland,1,0,97,52,45,0.225,1.983299128,0.9036857454,0.8999782651,0.9567592688,0.8139955004,1.438524552
9/11/2012,Czech Republic,Finland,0,1,40,54,-14,-0.07,1.64383998,0.6659001849,1.015197534,0.6439053593,0.8912393358,1.056988016
9/11/2012,England,Ukraine,1,1,4,24,-20,-0.1,2.021931754,0.6867628308,0.773018693,0.9751964454,0.6069066877,1.707409037
9/11/2012,France,Belarus,3,1,2,89,-87,-0.435,2.210515839,0.7714097068,1.145811512,0.8167527946,0.8139574843,1.259335739
9/11/2012,Georgia,Spain,0,1,91,6,85,0.425,2.426711587,0.775194652,1.247203214,1.099109172,0.6078230794,1.270112006
9/11/2012,Greece,Lithuania,2,0,51,134,-83,-0.415,2.045710273,0.7662565829,0.8592807927,0.9256386588,0.7134113013,1.554068296
9/11/2012,Hungary,Netherlands,1,4,37,16,21,0.105,2.486885962,0.6922253154,1.08327287,0.9714572575,0.6140885946,1.49857707
9/11/2012,Israel,Russia,0,4,85,38,47,0.235,2.312800234,0.814288059,1.155301659,0.9849160113,0.7125020516,1.306783989
9/11/2012,Italy,Malta,2,0,7,175,-168,-0.84,1.751617369,1.095374461,0.8140605479,1.235583925,0.7640074827,1.40457073
9/11/2012,Northern Ireland,Luxembourg,1,1,48,96,-48,-0.24,3.605236464,0.4483016399,1.501932008,0.514625631,0.7507341393,1.566911836
9/11/2012,Norway,Slovenia,2,1,42,63,-21,-0.105,1.793143103,0.8449646121,0.775413229,1.005435095,0.7242553818,1.509533734
9/11/2012,Poland,Moldova,2,0,21,177,-156,-0.78,2.736168884,0.7884890237,1.165033871,0.9362351086,0.7258016976,1.53308215
9/11/2012,Portugal,Azerbaijan,3,0,5,110,-105,-0.525,3.116426464,0.9394742903,1.05848209,1.100283659,0.7358469387,1.921916205
9/11/2012,Romania,Andorra,4,0,43,158,-115,-0.575,1.900051355,1.070307881,1.262024592,0.9862839502,0.9352204785,0.9827851834
9/11/2012,San Marino,Montenegro,0,6,210,64,146,0.73,2.265080969,0.7536673173,1.005184577,1.033612018,0.6283901701,1.470953669
9/11/2012,Scotland,North Macedonia,1,1,44,62,-18,-0.09,2.702282839,0.6618376093,1.033554623,0.9156641042,0.6229059853,1.706704951
9/11/2012,Serbia,Wales,6,1,25,17,8,0.04,3.330521116,0.5976870853,1.261351198,0.6378775844,0.8075023252,1.72360302
9/11/2012,Slovakia,Liechtenstein,2,0,36,186,-150,-0.75,1.722500211,0.5263880638,0.9679458923,0.9672856811,0.4689845379,1.16163391
9/11/2012,Sweden,Kazakhstan,2,0,18,124,-106,-0.53,2.290192164,0.5341736628,1.120275453,0.8748117984,0.5262293787,1.334468059
9/11/2012,Switzerland,Albania,2,0,13,66,-53,-0.265,1.303896134,0.7035361408,0.6221327902,0.7340855973,0.8259370714,1.368109897
9/11/2012,Turkey,Estonia,3,0,29,116,-87,-0.435,2.250158345,0.9415218051,1.178714628,0.7577715292,1.070777777,1.246136125
10/12/2012,Albania,Iceland,1,2,66,52,14,0.07,1.780499381,1.226773503,0.8079521246,1.298821991,0.8139955004,1.438524552
10/12/2012,Armenia,Italy,1,3,90,7,83,0.415,1.550260127,1.093165192,0.8676542142,1.204637329,0.7820539764,1.166323364
10/12/2012,Belarus,Spain,0,4,89,6,83,0.415,2.787190236,0.7175689132,1.432470442,1.01740456,0.6078230794,1.270112006
10/12/2012,Bulgaria,Denmark,1,1,71,10,61,0.305,2.721859249,1.262469732,1.106211573,1.140028804,0.954360379,1.606159034
10/12/2012,Czech Republic,Malta,3,1,40,175,-135,-0.675,2.184404634,0.5708373761,1.015197534,0.6439053593,0.7640074827,1.40457073
10/12/2012,England,San Marino,5,0,4,210,-206,-1.03,1.22645575,1.105833629,0.773018693,0.9751964454,0.977248323,1.035673744
10/12/2012,Estonia,Hungary,0,1,116,37,79,0.395,2.164289533,0.7019061843,0.9779207017,0.9193365539,0.6579786335,1.444683785
10/12/2012,Faroe Islands,Sweden,1,2,113,18,95,0.475,4.190884334,0.6153535218,1.607751635,0.6771297578,0.7831772096,1.70156206
10/12/2012,Finland,Georgia,1,1,54,91,-37,-0.185,2.002862364,0.8147480568,0.9625900775,1.16485259,0.6027810827,1.358222135
10/12/2012,Greece,Bosnia and Herzegovina,0,0,51,55,-4,-0.02,1.323512555,1.247835162,0.8592807927,0.9256386588,1.161777565,1.005435095
10/12/2012,Republic of Ireland,Germany,1,6,47,12,35,0.175,2.354438623,0.7228918078,0.9515522529,1.382026634,0.450779483,1.615160966
10/12/2012,Kazakhstan,Austria,0,0,124,23,101,0.505,1.79171168,1.186774563,0.7954767637,1.220885472,0.8377232206,1.470285606
10/12/2012,Liechtenstein,Lithuania,0,2,186,134,52,0.26,2.032243157,1.006092861,0.853624061,1.215361104,0.7134113013,1.554068296
10/12/2012,Luxembourg,Israel,0,6,96,85,11,0.055,1.815502402,0.9247328315,1.114546623,0.9623450194,0.8281189536,1.063309433
10/12/2012,North Macedonia,Croatia,1,2,62,14,48,0.24,2.627388336,0.976763643,1.033554623,1.035819122,0.812667351,1.65940316
10/12/2012,Moldova,Ukraine,0,0,177,24,153,0.765,2.784973852,0.6648999934,1.064742587,0.9441514319,0.6069066877,1.707409037
10/12/2012,Netherlands,Andorra,3,0,16,158,-142,-0.71,1.617388028,1.080438008,1.074278051,0.9956188169,0.9352204785,0.9827851834
10/12/2012,Russia,Portugal,1,0,38,5,33,0.165,2.384214587,0.7211296298,1.233798463,0.8284500583,0.7501606133,1.26142721
10/12/2012,Serbia,Belgium,0,3,25,1,24,0.12,2.633010663,0.5400233731,1.261351198,0.6378775844,0.729596038,1.362629142
10/12/2012,Slovakia,Latvia,2,1,36,138,-102,-0.51,2.460326881,0.6682706119,0.9679458923,0.9672856811,0.5953945495,1.659215551
10/12/2012,Slovenia,Cyprus,2,1,63,97,-34,-0.17,2.104800267,0.5518884972,1.164108891,0.6678961702,0.7121141899,1.180261832
10/12/2012,Switzerland,Norway,1,1,13,42,-29,-0.145,0.9430336576,0.6283132003,0.6221327902,0.7340855973,0.7376268745,0.9894758076
10/12/2012,Turkey,Romania,0,1,29,43,-14,-0.07,2.33424321,0.65815669,1.178714628,0.7577715292,0.7485111374,1.292702265
10/12/2012,Wales,Scotland,2,1,17,44,-27,-0.135,2.499121966,0.8345427542,1.275871257,1.221538352,0.5887741505,1.278620541
10/16/2012,Albania,Slovenia,1,0,66,63,3,0.015,1.868389299,1.091526072,0.8079521246,1.298821991,0.7242553818,1.509533734
10/16/2012,Andorra,Estonia,0,1,158,116,42,0.21,1.523055264,1.157351299,0.7978316387,0.9314790788,1.070777777,1.246136125
10/16/2012,Austria,Kazakhstan,4,0,23,124,-101,-0.505,1.968047741,0.600807391,0.962694576,0.983937305,0.5262293787,1.334468059
10/16/2012,Belarus,Georgia,2,0,89,91,-2,-0.01,2.980543019,0.7116165559,1.432470442,1.01740456,0.6027810827,1.358222135
10/16/2012,Belgium,Scotland,2,0,1,44,-43,-0.215,1.765401306,0.5884380922,0.9012864573,0.861309614,0.5887741505,1.278620541
10/16/2012,Bosnia and Herzegovina,Lithuania,3,0,55,134,-79,-0.395,2.041080175,0.935361484,0.857335965,1.129917535,0.7134113013,1.554068296
10/16/2012,Croatia,Wales,2,0,14,17,-3,-0.015,2.854432514,0.6878723511,1.081044601,0.7341272121,0.8075023252,1.72360302
10/16/2012,Cyprus,Norway,1,3,97,42,55,0.275,1.364193961,0.8189024283,0.8999782651,0.9567592688,0.7376268745,0.9894758076
10/16/2012,Czech Republic,Bulgaria,0,0,40,71,-31,-0.155,2.159345911,0.731588933,1.015197534,0.6439053593,0.9791570111,1.388457988
10/16/2012,Faroe Islands,Republic of Ireland,1,4,113,47,66,0.33,2.747645693,0.4715475511,1.607751635,0.6771297578,0.6001514287,1.115585469
10/16/2012,Germany,Sweden,4,4,12,18,-6,-0.03,2.309262796,0.8826282838,0.8859039624,0.9712366222,0.7831772096,1.70156206
10/16/2012,Hungary,Turkey,3,1,37,29,8,0.04,2.478373116,0.7250262057,1.08327287,0.9714572575,0.6431869996,1.493447299
10/16/2012,Iceland,Switzerland,0,2,52,13,39,0.195,1.44825148,0.6687249419,1.084512069,0.9140319044,0.6305120881,0.8717072744
10/16/2012,Israel,Luxembourg,3,0,85,96,-11,-0.055,2.773185234,0.8579818735,1.155301659,0.9849160113,0.7507341393,1.566911836
10/16/2012,Italy,Denmark,3,1,7,10,-3,-0.015,2.003014872,1.368287627,0.8140605479,1.235583925,0.954360379,1.606159034
10/16/2012,Latvia,Liechtenstein,2,0,138,186,-48,-0.24,1.224011415,0.4304964451,0.6878239051,0.791076158,0.4689845379,1.16163391
10/16/2012,North Macedonia,Serbia,1,0,62,25,37,0.185,2.645227075,0.7185223639,1.033554623,1.035819122,0.5978106067,1.670669732
10/16/2012,Portugal,Northern Ireland,1,1,5,48,-43,-0.215,2.561952777,1.105870411,1.05848209,1.100283659,0.866177356,1.579969435
10/16/2012,Romania,Netherlands,1,4,43,16,27,0.135,2.897249002,0.7027902805,1.262024592,0.9862839502,0.6140885946,1.49857707
10/16/2012,Russia,Azerbaijan,1,0,38,110,-72,-0.36,3.632600133,0.7073698899,1.233798463,0.8284500583,0.7358469387,1.921916205
10/16/2012,San Marino,Moldova,0,2,210,177,33,0.165,2.360750902,0.8704990058,1.005184577,1.033612018,0.7258016976,1.53308215
10/16/2012,Slovakia,Greece,0,1,36,51,-15,-0.075,1.897047958,0.6893956216,0.9679458923,0.9672856811,0.6142158405,1.279346861
10/16/2012,Spain,France,1,1,6,2,4,0.02,1.886167656,0.9921858822,1.008255075,1.108192719,0.7715871769,1.22115546
10/16/2012,Ukraine,Montenegro,0,1,24,64,-40,-0.2,2.483315901,0.5655511531,1.102031616,0.7756213589,0.6283901701,1.470953669
10/17/2012,Poland,England,1,1,21,4,17,0.085,1.903704591,1.02658057,1.165033871,0.9362351086,0.9449642266,1.066650361
11/14/2012,Andorra,Iceland,0,2,158,52,106,0.53,1.758196675,0.8798079026,0.7978316387,0.9314790788,0.8139955004,1.438524552
11/14/2012,Armenia,Lithuania,4,2,90,134,-44,-0.22,2.065645077,0.9972155709,0.8676542142,1.204637329,0.7134113013,1.554068296
11/14/2012,Bulgaria,Ukraine,0,1,71,24,47,0.235,2.893441422,0.8028427629,1.106211573,1.140028804,0.6069066877,1.707409037
11/14/2012,Cyprus,Finland,0,3,97,54,43,0.215,1.457273293,0.9894407071,0.8999782651,0.9567592688,0.8912393358,1.056988016
11/14/2012,Czech Republic,Slovakia,3,0,40,36,4,0.02,1.601676528,0.5833584956,1.015197534,0.6439053593,0.7807657213,1.029876944
11/14/2012,Hungary,Norway,0,2,37,42,-5,-0.025,1.64203333,0.8314826238,1.08327287,0.9714572575,0.7376268745,0.9894758076
11/14/2012,Republic of Ireland,Greece,0,1,47,51,-4,-0.02,1.864918559,0.9849862649,0.9515522529,1.382026634,0.6142158405,1.279346861
11/14/2012,Israel,Belarus,1,2,85,89,-4,-0.02,2.228824364,0.930237125,1.155301659,0.9849160113,0.8139574843,1.259335739
11/14/2012,Italy,France,1,2,7,2,5,0.025,1.522883161,1.106241636,0.8140605479,1.235583925,0.7715871769,1.22115546
11/14/2012,Liechtenstein,Malta,0,1,186,175,11,0.055,1.836746339,1.07744645,0.853624061,1.215361104,0.7640074827,1.40457073
11/14/2012,Luxembourg,Scotland,1,2,96,44,52,0.26,2.183126183,0.657464468,1.114546623,0.9623450194,0.5887741505,1.278620541
11/14/2012,North Macedonia,Slovenia,3,2,62,63,-1,-0.005,2.39009508,0.8704992569,1.033554623,1.035819122,0.7242553818,1.509533734
11/14/2012,Montenegro,San Marino,3,0,64,210,-146,-0.73,2.265536316,0.7242108108,1.427937308,0.6386564761,0.977248323,1.035673744
11/14/2012,Netherlands,Germany,0,0,16,12,4,0.02,2.658100726,0.5207748309,1.074278051,0.9956188169,0.450779483,1.615160966
11/14/2012,Northern Ireland,Azerbaijan,1,1,48,110,-62,-0.31,4.422049934,0.4394117332,1.501932008,0.514625631,0.7358469387,1.921916205
11/14/2012,Romania,Belgium,2,1,43,1,42,0.21,2.634416341,0.8349821324,1.262024592,0.9862839502,0.729596038,1.362629142
11/14/2012,Sweden,England,4,2,18,4,14,0.07,1.830567829,0.9592299909,1.120275453,0.8748117984,0.9449642266,1.066650361
11/14/2012,Turkey,Denmark,1,1,29,10,19,0.095,2.9002547,0.839157411,1.178714628,0.7577715292,0.954360379,1.606159034
12/14/2012,North Macedonia,Poland,1,4,62,21,41,0.205,1.873939505,0.8996528093,1.033554623,1.035819122,0.7485111374,1.18354074
1/26/2013,Sweden,Finland,3,0,18,54,-36,-0.18,1.813985472,0.904694036,1.120275453,0.8748117984,0.8912393358,1.056988016
2/2/2013,Romania,Poland,1,4,43,21,22,0.11,2.288178764,0.8566294128,1.262024592,0.9862839502,0.7485111374,1.18354074
2/5/2013,Armenia,Luxembourg,1,1,90,96,-6,-0.03,2.082716524,1.049385918,0.8676542142,1.204637329,0.7507341393,1.566911836
2/6/2013,Albania,Georgia,1,2,66,91,-25,-0.125,1.681106984,0.9084520243,0.8079521246,1.298821991,0.6027810827,1.358222135
2/6/2013,Azerbaijan,Liechtenstein,1,0,110,186,-76,-0.38,2.021927868,0.4209162814,1.136206987,0.7734717406,0.4689845379,1.16163391
2/6/2013,Belgium,Slovakia,2,1,1,36,-35,-0.175,1.421959092,0.7803200787,0.9012864573,0.861309614,0.7807657213,1.029876944
2/6/2013,Cyprus,Serbia,1,3,97,25,72,0.36,2.303358547,0.6636804791,0.8999782651,0.9567592688,0.5978106067,1.670669732
2/6/2013,France,Germany,1,2,2,12,-10,-0.05,2.835096939,0.42721601,1.145811512,0.8167527946,0.450779483,1.615160966
2/6/2013,Greece,Switzerland,0,0,51,13,38,0.19,1.147478866,0.6772166872,0.8592807927,0.9256386588,0.6305120881,0.8717072744
2/6/2013,Hungary,Belarus,1,1,37,89,-52,-0.26,2.089865402,0.9175255514,1.08327287,0.9714572575,0.8139574843,1.259335739
2/6/2013,Iceland,Russia,0,2,52,38,14,0.07,2.171086443,0.7556839942,1.084512069,0.9140319044,0.7125020516,1.306783989
2/6/2013,Republic of Ireland,Poland,2,0,47,21,26,0.13,1.72526088,1.200348706,0.9515522529,1.382026634,0.7485111374,1.18354074
2/6/2013,Israel,Finland,2,1,85,54,31,0.155,1.870701013,1.018559241,1.155301659,0.9849160113,0.8912393358,1.056988016
2/6/2013,North Macedonia,Denmark,3,0,62,10,52,0.26,2.543085138,1.147067763,1.033554623,1.035819122,0.954360379,1.606159034
2/6/2013,Malta,Northern Ireland,0,0,175,48,127,0.635,1.488817352,1.633336574,0.6151114557,1.625085112,0.866177356,1.579969435
2/6/2013,Moldova,Kazakhstan,1,3,177,124,53,0.265,2.176665679,0.5765135193,1.064742587,0.9441514319,0.5262293787,1.334468059
2/6/2013,Netherlands,Italy,1,1,16,7,9,0.045,1.919440257,0.9034883854,1.074278051,0.9956188169,0.7820539764,1.166323364
2/6/2013,Norway,Ukraine,0,2,42,24,18,0.09,2.028194977,0.7080578023,0.775413229,1.005435095,0.6069066877,1.707409037
2/6/2013,Scotland,Estonia,1,0,44,116,-72,-0.36,1.973048865,1.137701388,1.033554623,0.9156641042,1.070777777,1.246136125
2/6/2013,Slovenia,Bosnia and Herzegovina,0,3,63,55,8,0.04,1.793025919,0.9003776127,1.164108891,0.6678961702,1.161777565,1.005435095
